id,rate,mean,sdevi,sdevc,exp
2869211,2.03E-04,87671230.51,3124446.74,67159758.09,19953446587
2869673,5.34E-05,87654191.75,3121516.79,53031125.9,14148713517
2868194,2.45E-06,87499844.51,3041150.81,74031343.58,20501534346
2859402,1.82E-05,87185533.26,2910092.57,55991564.01,20583566799
2877230,6.85E-05,87126480.69,3118236.43,77355719.33,20354082849
2872981,2.48E-06,86914776.53,3000791.2,69910849.53,20629084709
2865079,2.67E-07,86910426.79,2538454.38,51611347.93,20618240402
2877398,2.43E-06,86841366.15,2873431.5,67212170.63,20463910225
2877728,5.97E-06,86624406.01,3000566.24,45227366.22,20475768250
2857235,3.19E-05,86500397.86,2834275.22,66361999.59,20632246345
2868221,1.22E-05,86286262.46,3418249.22,74737194.55,18917193711
2868895,3.47E-06,85992534.62,3189595.18,78326695.08,20651825187
2868823,4.07E-05,85924889.25,2249387.77,37342154.02,20563467294
2857122,7.42E-05,85664834.66,2753863.09,47671033.23,20564321540
2860971,1.36E-05,85452199.37,2998743.25,71461292.9,20645153710
2851228,2.85E-05,85292571.2,2868623.06,44725678.76,14447292483
2853891,3.59E-05,85191499.9,3068622.12,60825388.12,20435371315
2851573,3.05E-05,85011268.87,2998385.76,71157149.74,20649745000
2867495,6.44E-06,84942471.94,2843738.75,65780176.76,20638845575
2869783,1.26E-05,84626925.94,2764018.85,45757477.85,19683195308
2873856,2.23E-05,84611191.91,3104338.22,76846171.35,20640952291
2874314,9.24E-06,84331725.12,2872384.47,68806058.33,20681684068
2871166,6.82E-06,84330457.18,2781550.32,63687140.29,20643526171
2856819,9.11E-07,84257204.61,2935284.22,37480311.98,6797257066
2849777,4.32E-05,83949379.7,2598038.35,46452165.21,20551383748
2850351,6.57E-06,83700873.04,2970340.74,55611283.12,19785350162
2865719,1.48E-06,83665503.76,2547450.16,54807236.47,20563005170
2874250,6.71E-07,83658178.06,2948850.69,71776744.82,20054421275
2866616,4.84E-06,83608590.19,2898686.83,70244409.38,20250984545
2861854,2.04E-06,83341551.3,2964788.65,71928660.34,20342459839
2866507,3.61E-04,82805132.06,3055198.75,69831782.02,20307262256
2864617,1.61E-05,82766634.28,3321751.43,74291644.84,18776165602
2863724,3.16E-06,82650756.97,2901493.26,56754183.45,19964189193
2855132,4.38E-06,82058280.31,3089662.33,77095905.7,20699939938
2877539,2.65E-06,81748163.39,2999595.75,74293666.28,20253332772
2874396,5.75E-06,81646753.18,3063864.16,75162024.8,20713979337
2849872,8.72E-07,81587843.68,2730497.14,60007741.31,20590601616
2862209,9.61E-07,81452414.35,3132252.6,38701867.94,17814547769
2859617,4.50E-07,81388146.23,3042717.75,72218646.45,20125560598
2854589,3.65E-06,81207512.12,3064099.01,72683138.1,20696839072
2857887,7.40E-06,81099969.36,2940515.11,36088562.93,9376308226
2873811,7.57E-05,80951600.19,3235946.4,53878423.42,14105332689
2850109,3.85E-05,80923945.51,2981356.43,31639574.88,6825547241
2860161,2.15E-05,80433050.32,3297548.06,29063470.5,5328005834
2859707,5.48E-05,80151049.52,3048123.18,74899375.52,20582910003
2870092,5.46E-06,80019792.54,3141394.63,59696521.96,17376769504
2850873,3.06E-05,79958655.27,3063278.95,36235118.99,15078732925
2848956,6.67E-06,79577540.17,2981318.48,64757302.2,19969541657
2871368,1.69E-05,79527323.98,2904005.99,70169826.42,20608200180
2869318,3.28E-05,79461297.04,2896224.08,66796058.51,20104372200
2861010,4.07E-05,79332539.39,2824291.42,65669444.34,20337168033
2851674,1.48E-05,78685839.95,3045456.11,60898953.15,19385550124
2873435,3.60E-05,78649814.71,2328865.72,46412251.89,20615003622
2870081,3.45E-06,78497718.08,2989097.84,67766368.69,18637870065
2850972,1.44E-06,78461805.42,2675491.28,72744364.9,19840982004
2876390,7.40E-07,78045495.83,2702468.13,63704500.69,20599785389
2867686,2.34E-04,78016669.25,2736046.38,62949951.44,20596433599
2856237,1.59E-06,77749268.86,2853421.57,69481683.77,20483686794
2865297,6.56E-06,77732465.8,3101799.37,68552354.75,18727783647
2855941,3.58E-06,77603146.38,3074708.33,41227973.34,19751585241
2859023,1.10E-06,77588960.24,2988933.67,72229014.94,20603248709
2851480,2.02E-05,77494916.88,2985044.6,63717015.26,20623567348
2861953,1.60E-04,77304830.16,2930686.43,65307496.52,19944572384
2862697,2.50E-05,77284247.02,2725410.26,57451114.27,20150179690
2858625,3.24E-05,77145277.15,2872478.96,69488298.5,20620485994
2855538,3.34E-06,76768365.55,2837320.83,69342584.82,20648412273
2875853,9.60E-06,76657923.08,2650881.88,59529060.3,20615213193
2872942,6.87E-06,76257706.86,2811502.44,39272030.81,20265231002
2862060,1.86E-05,76103220.61,2803422.8,66295080.72,20547710366
2865533,4.74E-06,76077780.25,2805433.38,45411776.35,18612077516
2872370,1.08E-05,75952920.85,2804187.35,63013639.02,20133502492
2873752,4.86E-06,75576205.61,2886917.88,37086874.41,11225856567
2872669,2.72E-04,75456757.29,2905138.28,65359083.37,19854470097
2860664,1.37E-05,75426517.96,2876082.31,71133014.08,20613558849
2858700,3.33E-05,75200505.9,2795617.55,60171195.93,19677442048
2855543,1.59E-06,75153146.59,2673087.14,43966943.58,20526786241
2873975,3.82E-06,75140528.21,2719293.43,57206537.32,20631040252
2866682,6.96E-05,74991935.81,2457779.39,40234764.25,20255200763
2864370,2.86E-05,74952926.41,2761409.33,64583801.43,20598175176
2868881,3.97E-05,74816991.78,2525485.7,47523104.32,20500302303
2870645,2.98E-05,74497002.1,2770598.59,64064995.63,20620413561
2876191,1.26E-05,74438975.3,2839366.09,69131348.67,20589430467
2860442,6.26E-06,74348182.06,2894217.98,49063419.07,15667770077
2874103,6.91E-06,74321921.11,2674881.81,44232424.3,18719568364
2850767,2.41E-05,74228324.5,2975718.64,65429607.49,18593353518
2850623,8.00E-07,74223000.28,2780709.66,66440875.85,20653144859
2877974,5.84E-06,74193714.67,2914059.5,58422821.05,18885372839
2864303,1.25E-04,74132079.1,2927337.79,50152299.9,16670822544
2867096,4.32E-05,74079836.02,2855635.3,68976598.51,20611438471
2854745,2.08E-04,74047048.97,2856969.74,61000498.55,19985054728
2871023,1.02E-05,73935871.62,2481496.17,45075045.89,20563568850
2855861,2.96E-06,73838462.14,2747807.08,60577808.59,20552556377
2859701,6.59E-07,73554906.67,2869328.24,70613459.22,20513517620
2861879,2.17E-05,73293197.57,2863124.09,67895526.41,20499238757
2860593,7.58E-06,73264327.71,2892718.8,38283481.47,19678609145
2852551,3.06E-05,72887119.9,2583844.13,53380337.2,20438937566
2864454,5.94E-07,72803380.6,3089552.96,72792702.72,19749859549
2874515,6.94E-06,72015801.4,2890494.47,69803856.94,20027841893
2862016,9.74E-06,71965189.51,2819247.62,65193142.11,20444882151
2875944,1.93E-05,71796922.82,2872263.34,67431793.03,20613482781
2876113,1.56E-05,71677292.18,2719434.4,63542081.53,20575102768
2867305,8.52E-07,71597433.29,2722241.91,38114176.35,13885571985
2874340,3.95E-05,71500784.86,2990554.48,32098591.61,9118234196
2856882,9.84E-06,71287166.88,2753939.61,64943660.96,20593162803
2867348,2.26E-06,71145548.61,2767392.81,65523109.23,20609080400
2862099,3.19E-04,71120570.26,2731223.36,66138907.85,20654933099
2869856,8.90E-06,71034978.55,2616171.52,62010609.82,20621172407
2853900,4.76E-06,71000755.52,2529679.92,39781733.14,19995283437
2859682,5.39E-06,70931964.01,2848694.43,68638386.34,20001822835
2852795,3.06E-07,70425147.21,2352160.37,43191412.87,20415396364
2865083,1.19E-06,70293076.22,2749930.79,67291685.61,20648249360
2854425,1.44E-05,70094363.1,2750191.76,64679984.28,20631642349
2868640,2.61E-05,69925105.95,2889188.33,70034559.49,20557678710
2861860,1.42E-04,69477574.85,2580768.31,49505998.21,19099442056
2863696,8.93E-05,68956430.88,2699304.41,66065092.41,20614764912
2875649,5.24E-06,68885667.37,2766430.68,67083788.14,20647915333
2857407,3.23E-06,68875010.15,2922339,70266535.85,20555005594
2871670,5.02E-05,68873064.2,2710235.58,64514500.78,20602666124
2871005,3.70E-05,68663487.23,2718133.41,65790464.04,20631658589
2864461,8.99E-06,68405184.57,2458125.86,50219566.84,20550552651
2868151,6.69E-06,68239017.2,2837515.73,29377202.18,8387359395
2865618,5.77E-06,68211117.58,2852080.81,63133157.59,18903704181
2864308,5.41E-06,67768783.39,2639933,56076945.21,20015246706
2870222,7.84E-06,67752426.45,2689663.74,62325479.99,20643725295
2871858,5.93E-05,67597602.28,2651940.43,61688699.05,20456599404
2867358,6.38E-06,67560637.28,2730470.75,67772932.14,20622942440
2856776,2.13E-05,67426496.24,2610833.19,59632791.87,20627706093
2849556,4.81E-05,67213245.92,2720368.78,58618973.25,20568230947
2865416,1.64E-06,67196516.54,2638831.82,35982009.61,13603179673
2869846,2.19E-05,67184811.67,2759605.04,65592688.54,20480910881
2866162,1.95E-06,67165775.12,2382396.66,43199895.04,20599279620
2859234,3.39E-05,67142703.28,2719545.75,66649837.48,20615760439
2858863,4.29E-06,66912111.79,2793219.28,68493871.45,19818544862
2868943,1.65E-05,66782270.78,2473478.63,42684771.22,15592248585
2859475,4.23E-06,66360068.66,2803276.8,58371918.03,20046311899
2850556,6.12E-06,66324060.68,2689145.26,63918341.53,20586782035
2868617,2.59E-06,66206207.86,2648561.92,57731978.15,19874943026
2864926,7.87E-07,66201135.52,2565264.68,61815719.6,20650691393
2854709,1.14E-05,66083438.23,2658919.06,64598004.19,20610982580
2875022,1.99E-05,66072088.36,2555538.92,56633049.65,20564506797
2861652,1.93E-05,65995598.36,2621968.39,63571819.59,20628135854
2852200,3.65E-06,65992197.18,2449348.2,41918282.02,20435712505
2865102,2.10E-04,65773914.84,2521114.8,58117017.6,20584626810
2870559,1.19E-05,65609947.19,2626356.47,61836398.64,20622945002
2865593,1.54E-04,65576547.06,2847938.42,51893485.31,16334858113
2874329,5.50E-05,65548524.07,2509198.63,56999500.41,20599775068
2872656,1.59E-06,65277314.64,2604851.18,63078044.59,20635147988
2860919,4.97E-06,65190635.7,2596021.54,61732429.15,20603164173
2868629,9.16E-06,65119689.77,2750811.91,64125261.58,19641366607
2860021,5.79E-06,65001885.58,2433538.98,45492582.12,20655016095
2848722,4.02E-07,64943624.51,2348607.58,48678151.61,20564467503
2871843,4.83E-05,64880966.44,2758155.3,61035164.26,19646195228
2850832,4.28E-06,64870035.81,2511274.64,60109758.13,20596441957
2856591,4.59E-05,64631661.33,2489886.37,52930662.69,20643502482
2868474,3.16E-06,64567409.75,2742292.3,66934224.42,20651018692
2849803,4.42E-05,64493842.14,2456406.62,64805360.52,20431636315
2872133,5.24E-06,64342986.82,2381861.81,54114063.66,20649364624
2867253,1.28E-05,64116586.06,2569946.14,60445334.68,20565003663
2853500,2.55E-06,63960390.75,2568948.17,55207990.52,20622778104
2873110,1.80E-05,63936394.89,2767680.16,31053525.56,11748796634
2867260,1.42E-07,63482784.52,2623135.94,59230363.96,20125023863
2855926,6.87E-06,63346479.06,2589438.83,57490543.33,20294672723
2869168,1.98E-05,62999532.67,2602857.62,63189740.42,20648783359
2875130,4.28E-06,62794749.78,2635485.29,61336691.88,20466564098
2873568,8.88E-06,62712267.6,2578303.71,62508598.56,20714403980
2873208,2.14E-06,62352114.43,2478510.11,57027180.94,20586517406
2863394,3.11E-06,62245889.97,2583180.81,35693196.98,16837015664
2852024,2.30E-06,61858311.27,2514013.33,58725359.82,20609225571
2860865,3.73E-06,61744738.28,2474095.56,50728270.97,20037085738
2871993,2.48E-04,61694689.47,2622222,51198217.5,19515578310
2872002,8.31E-06,61663882.81,2281130.41,42715601.83,20021228298
2847669,1.00E-10,61585399.06,2861500.08,61106634.36,17109866600
2874272,2.12E-04,61571814.54,2641113.9,29405876.44,5650570445
2854349,2.35E-04,61480969.58,2585244.46,49069093.16,18406332300
2870803,8.22E-06,60833231.67,2613644.89,63634354.16,20651141584
2876782,5.14E-06,60557178.97,2358151.64,55833900.96,20635941198
2863325,7.30E-07,60481551.46,2556542.71,62410545.59,20618358361
2859138,5.12E-07,59799415.24,2583754.23,62766230.83,20312530478
2869608,1.59E-04,59610577.46,2674738.13,47083524.01,14658984016
2865646,3.72E-05,59553854.85,2421714.67,56419711.05,20649784766
2863743,8.27E-06,59419410.27,2709004.25,56845714.9,18376349945
2855011,5.84E-05,59391816.07,2266657.87,39101641.79,19411784522
2873372,3.29E-05,59275547.18,2524353.07,61667283.88,20613548624
2872565,5.91E-07,59034863.32,2444502.83,55947589.29,20368955476
2851124,1.85E-04,58845354.57,2586352.75,40031968.65,11907123838
2867428,1.03E-05,58711418.92,2381013.38,49778986.25,20012260449
2862775,3.51E-05,58621551.89,2601304.25,62029099.12,20529967339
2852076,5.65E-08,58560561.93,2778402.16,47797847.84,14376801483
2871049,9.67E-05,58524559.49,2467731.94,60499974.93,20662063073
2863568,1.70E-05,58428371.01,2568789.49,55625805.76,19918254425
2874650,2.22E-05,58387804.32,2386109.78,53851133.02,20544448375
2875192,4.92E-06,58373540.81,2465754.45,44532963.38,19913272365
2856400,3.74E-05,58290981.02,2529679.55,61088146.64,20623343770
2868038,4.76E-06,58197231.52,2151355.11,47192026.13,20616895285
2867073,2.46E-06,57909669.08,2565118.49,64045442.16,20681972327
2857291,7.86E-06,57888950.35,2504851.19,60447796.28,20583994767
2865888,3.64E-06,57801204.13,2485791.48,59295438.36,20547833558
2867375,2.69E-06,57773192.87,2579604.56,57792806.96,20609589429
2857704,4.87E-04,57658205.89,2316416.16,34993630.74,17276351239
2869987,3.50E-06,57573744.07,2620400.82,63428020.86,19721473045
2858762,2.01E-06,57468264.67,2475505.38,39502319.82,18089345914
2861893,6.11E-07,57465472.52,2186743.15,43587660.08,19925408344
2867572,4.19E-05,57453868.49,2518756.05,60032613.84,20594381255
2876164,2.42E-04,57159017.88,2526800.66,61059102.46,20629554651
2877286,1.52E-05,57032028.65,2347389.47,54414136.6,20617131839
2868016,1.52E-04,56984886.7,2312079.34,34627317.24,15642314299
2874106,1.80E-05,56655527.67,2406754.97,33581703.37,15676002665
2876636,2.54E-05,56494382.74,2485163.44,59095323.06,20612962893
2865510,1.10E-05,56420003.6,2147826.73,44857735.77,20602563702
2871373,3.83E-05,56191280.11,2187493.36,47188648.3,20606321469
2876200,7.98E-06,55978320.06,2262451.16,34249202.65,16493054844
2848707,7.41E-06,55975347.37,2288311.28,47043488.27,20619347917
2862213,1.47E-05,55522830.56,2230122.01,48062901.43,20556794905
2872123,3.35E-07,55403741.82,2497777.82,61857643.6,20709959316
2875000,6.60E-05,55314327.55,2465242.22,57430783.12,20583539061
2856099,9.96E-06,55275201.42,2473819.33,57952216.97,20499228254
2852203,6.00E-07,55087564.89,2252211.83,45579128.92,20520779308
2875814,4.70E-05,54949821.96,2424040.26,57631927.92,20627619646
2867418,3.93E-05,54945025.61,2283296.54,47493068.07,20554167807
2854237,1.40E-04,54821377.63,2312031.91,49657529.82,20551435410
2872716,1.50E-05,54796581.7,2284542.82,52778404.94,20577532735
2866714,1.30E-05,54614073.41,2360097.26,56179508.41,20698792783
2870955,3.02E-05,54518199.67,2347584.09,54734044.12,20614769233
2854468,3.88E-06,54422168.16,2291032.3,53360740.88,20618368783
2869045,5.68E-06,54413378.54,2458239.24,60005075.34,20659959185
2866866,6.70E-07,54313157.01,2223407.7,51903970.26,20650643287
2875081,1.37E-06,53821146.07,2231820.18,36773090.9,19879227294
2872892,6.54E-06,53808284.92,2163610.39,36649442.73,19148159727
2876667,6.63E-05,53696262.63,2173163.7,33975985.57,20440748969
2870148,5.54E-06,53564977.44,2263309.04,52591959.32,20418753681
2852180,6.89E-06,53512968.33,2418385.55,29928622.46,10943164513
2866738,3.48E-06,53457377.88,2246380.5,50856481.57,20215398203
2861838,3.32E-07,53283599.68,2088554.79,44751644.9,20620396025
2860160,3.38E-06,53275162.94,2404978.2,58498421.45,20629086566
2858899,1.45E-04,53070890.03,2443971.45,56186864.27,20610971513
2867615,9.72E-07,53055915.33,2325576.25,48864224.76,19802942289
2874705,5.36E-07,52874265.6,2303798.76,53765025.22,20615223949
2859616,1.16E-07,52794470.16,2173446.37,39378747.67,20607294556
2860466,7.61E-06,52642676,2233962.44,51221508.35,20447367194
2868757,8.37E-05,52532690.5,2470911.88,40699963.1,13948611509
2850684,1.49E-06,52516834.58,2438495.77,27018064.23,15269445843
2860147,2.37E-06,52181791.25,2205715.09,35441951.85,17601079027
2854647,3.10E-06,52163922.24,2202849.33,37468396.12,20294336334
2858440,1.41E-05,52163126.99,2322409.67,39437800.36,14723711966
2875253,9.98E-05,52131919.31,2308767.69,49197071.44,13386245974
2854476,3.41E-05,52116453.09,2368389.58,56452737.72,20620499358
2849242,2.56E-06,52047444.74,2282069.49,53607561.75,20645262721
2871742,1.97E-04,52046024.46,2283747.47,44596187.94,15183062888
2860609,2.50E-05,52032551.33,2504285.58,27084289.54,18754734669
2850790,2.07E-06,51953613.73,2321301.3,54126039.51,20622827090
2870849,3.10E-05,51855733.65,2534205.48,40786215.59,16513292636
2860900,8.96E-05,51793901.87,2316356.54,54769724.55,20632764302
2864597,2.32E-05,51775012.06,2281767.37,51864897.83,20121190955
2851227,1.24E-06,51542939.85,2288156.04,53886970.49,20603216613
2873698,1.48E-05,51463300.92,2329372.78,55685498.4,20605084488
2868237,4.31E-06,51449657.58,2210683.57,46124045.42,20411920667
2855210,1.32E-06,51411381.85,2262480.9,50367008.04,20419262014
2855815,3.49E-05,51398271.59,2351950.7,35903747.23,13047741401
2871163,3.88E-06,51112068.14,2447677.37,57158714.25,20586711370
2850072,7.17E-06,50993916.03,2336457.55,55944651.2,20638701494
2857305,2.83E-06,50948267.28,2372836.71,58245501.17,20630093679
2858704,6.86E-05,50858775.06,2302698.5,55366685.06,20608985063
2858150,8.51E-06,50793795.77,2361090.17,27698208.47,11734962496
2855609,6.19E-06,50534115.07,2345822.66,57222595.01,20624941899
2857018,1.84E-05,50421873.39,2134262.1,48631747.22,20647217934
2856804,7.73E-06,50289615.62,2168378.1,50974108.35,20653560044
2874355,1.77E-05,50231370.32,2197751.28,51535754.34,20618503186
2869066,7.08E-05,50100143.1,2230384.69,53374204.09,20680688656
2865772,1.11E-05,50095087.36,2169086.6,43989782.26,20269820372
2867202,6.97E-06,49979618.23,1970996.7,95678657.77,20128863950
2874794,3.20E-06,49917867.9,2313296.56,55966363.07,20558049949
2873457,3.39E-05,49891957.65,2252350.21,35588467.61,15042713644
2861928,3.95E-05,49869057.98,2361763.96,53311156.29,20166234229
2869477,1.23E-04,49732982.39,2381827.42,46382510.25,18381208828
2849635,1.51E-06,49718999.95,2188088.6,47570135.25,20568031109
2854429,2.91E-05,49586692.65,2229043.3,49324282.37,20331001707
2869359,6.34E-06,49463841.17,2272716.21,50966261.1,20351237039
3156502,1.00E-10,49158286.94,1905013.22,41880040.17,20578751661
2859938,5.05E-06,49155847.75,2198227.17,48469777.05,20400024275
2863939,2.13E-05,49114810.81,2437091.67,49654904.05,19445502027
2865793,8.98E-07,48988807.94,2184728.75,49974004.05,20640965422
2858730,2.52E-05,48923389.12,2031918.55,43776504.86,20617907999
2875924,7.42E-05,48885853.61,2391420.59,31292968.24,10170443945
2870840,2.15E-05,48855550.23,2338481.74,50038228.46,20206386765
2864953,4.60E-06,48839012.61,2162378.09,50271998.61,20647514298
2860525,1.07E-05,48804159.6,2344118.91,56107488.01,20615167307
2866626,1.60E-06,48759366.38,2123356.53,44613381.66,20650467198
2862721,5.40E-06,48728422.82,1930701.87,39735170.1,20635470583
2861480,7.56E-05,48687036.48,2280948.5,40790087.62,17209908956
2872879,8.30E-07,48670940.13,2405981.27,54698155.35,19093409215
2860645,1.00E-05,48659872.12,2231635.95,52366172.81,20610781861
2861622,2.71E-04,48652376.48,2166399.72,46874816.43,20310822225
2852577,4.75E-06,48588863.27,1933238.01,41217917.75,20586229015
2864357,2.39E-05,48440652.26,2132436.16,49781003.3,20598328888
2860327,3.25E-05,48312315.53,2297861.45,55495224.39,20620060831
2867329,7.03E-06,48289722.02,2150139.26,50698672.32,20614758608
2860992,3.39E-04,48281220.9,2348716.72,51010902.62,20629935602
2874014,2.04E-06,48075375.65,2117195.3,48530121.49,20610363369
2854022,2.98E-06,48059295.14,2200426.85,48242258.48,20530193264
2862023,2.68E-05,48025898.55,2213045.6,51537830.85,20601532231
2859737,3.37E-05,47978839.59,2029074.41,42434265.52,20627609348
2867511,4.98E-06,47887439.13,2329931.16,55903338.03,20151826380
2873804,4.06E-06,47879810.06,2261787.57,55006784.17,20605249961
2849653,7.28E-05,47796941.1,2372935.46,56181019.12,20655058623
2853967,3.98E-07,47732417.17,2192872.53,51369117.38,20636615933
2860152,3.34E-06,47487858.05,2102327.49,43196136.09,20653150031
2854551,1.19E-05,47041513.84,2187918.03,51729466.52,20612262986
2871880,7.72E-06,47009578.3,2065671.4,47228579.85,20611963025
2852999,1.57E-06,47005286.25,2082993.64,46584168.96,19780466714
2867524,2.89E-05,46963280.3,2055994.95,44427028.28,20435364498
2848733,1.00E-05,46873521.17,1787321.3,27410714.23,20232071473
2878193,2.38E-06,46762518.48,2076303.86,32301253.85,17196629707
2864360,2.82E-06,46726613.92,1693270.46,47504779.83,19968236308
2872374,6.99E-07,46711226.8,2200538.55,52905021.89,20631582319
2865382,5.58E-06,46626638.82,2231593.31,34705786.57,19893026118
2873780,2.20E-04,46574478.9,2103269.73,46669032.78,20363015473
2849696,8.55E-06,46566620.64,1962368.17,78451113.65,20615207672
2849709,3.48E-06,46515628.21,2048546.57,45471151.25,20444035678
2872221,7.97E-06,46469926.48,2164855.37,42499916.44,19922897284
2868793,7.44E-06,46327330.73,2182250.85,42440965.98,20624961696
2861519,1.98E-05,46249051.29,2096944.5,50011529.03,20647858115
2853688,2.23E-05,46244161.88,1982827.45,39780168.32,20611956428
2850983,3.27E-06,46186882.61,2225066.92,54008508.33,20620471727
2870285,1.98E-06,46108365.04,1819508.79,69770625.52,20263035252
2854221,3.91E-06,45969615.41,2427374.88,50581106.51,18673153698
2871672,3.91E-06,45908574.12,2193410.39,49385509.24,20586945395
2854191,4.80E-05,45647590.46,2244430.27,53673214.47,20192421066
2871630,8.88E-05,45629588.24,2237206.48,50393036.35,20580374544
2858802,4.44E-06,45626168.13,2175765.17,47879293.15,19828818979
2851039,4.73E-05,45460046.66,2156841.54,52094922.8,20612814166
2876088,4.27E-06,45287466.3,2015319.31,48036485.32,20612306249
2860372,1.42E-05,45076151.83,1991190.76,32225344.19,16588344625
2874017,1.42E-05,45048168.84,2105973.51,45787071.84,20124730067
2858980,1.30E-05,45019564.51,2232402.67,26914223.26,16557236193
2872290,4.31E-05,45016432.66,2244738.39,44772461.55,19340206941
2856225,2.41E-05,45004249.51,2166534.64,50587270.98,19917585410
2863714,1.25E-06,45001416.6,2095999.68,44881151.3,20482231917
2867283,1.65E-06,44992709.14,2072901.78,45578163.15,20613195517
2874518,3.09E-06,44987528.46,2118919.1,50870939.03,20615866089
2851180,8.30E-06,44964872.14,2186588.88,53200270.46,20537876564
2847880,1.00E-10,44931951.47,2128011.72,47493092.35,19870745009
2857792,3.83E-07,44829183.03,2166551.76,52777843.23,20572639638
2860066,3.01E-06,44818293.31,2083451.56,48721068.8,20535455312
2849859,1.62E-05,44702616.78,2353191.67,19120032.12,2983005595
2876851,1.61E-05,44469031.57,2146719.92,51844291.57,20629179896
2864031,1.52E-07,44468101.48,2145809.86,46359722.77,19898575562
2869650,2.11E-06,44453691.47,2139861.08,50530876.11,20632296810
2866926,6.86E-06,44434951.44,1882035.03,42345338.8,20650052388
2862330,1.63E-05,44346285.09,2151253.55,43519593.91,17964059792
2865483,1.23E-05,44281262.12,1889619.31,39239020.68,20546265641
2866637,3.87E-07,44094700.92,2148439.13,52291296.1,20730129128
2854874,4.41E-05,44034069.49,1980479.05,44379886.78,20536358168
2871061,8.98E-05,43946352.64,2227830.18,34621624.07,12865653677
2867108,1.42E-05,43927088.3,1948932.49,31880808.83,18885949563
2858347,6.41E-06,43802452.65,2040794.32,47862870.84,20607730656
2875717,2.29E-05,43740511.31,2402227.71,39525852.16,13465268423
2857038,1.98E-06,43679854.43,2211413.36,50705199.98,20440990790
2868477,5.39E-05,43619938.41,2043745.36,27547886.88,12395403344
2870131,6.24E-05,43599494.49,2034635.69,29527346.76,11941252977
2868100,7.10E-05,43599211.13,2024115.49,46818473.87,20631529912
2868636,1.23E-05,43527640.52,2062745.94,48768789.02,20613556282
2875885,2.86E-05,43440506.57,2013519.4,46804091.16,20631799133
2868646,1.06E-05,43423234.39,1744243.6,35969054.67,20555822328
2876666,4.49E-05,43331892.32,2055005.72,49037915.81,20642036490
2873297,3.59E-06,43257205.06,2144230.89,51866738.2,20688414493
2857563,1.05E-06,43181879.82,2088584.71,36003955.9,19361088687
2850428,9.36E-06,43086176.99,1949079.44,35676437.28,20620927781
2865056,4.67E-06,43007200.11,1976074.94,34178313.43,18730001474
2868035,4.15E-06,42987100.15,1995576.13,41618591.62,20471923594
2875608,4.93E-05,42932882.46,2199116.37,40610595.96,18761246938
2863940,2.03E-05,42844174.77,1996461,43399957.48,20599975096
2870903,3.67E-06,42654624.39,2032358.69,28233719.49,15977179466
2866718,5.21E-06,42631768.86,1959504.16,31971282.13,19798716017
2873180,2.79E-05,42628028.77,1949489.13,43741929.36,20544935481
2852659,5.98E-07,42544205.41,2170010.32,15283732.67,3896785504
2865716,3.88E-06,42462726.6,2218347.18,46637909.32,20166066508
2855893,4.90E-06,42383449.56,2149440.15,42181001.99,18439248684
2872903,8.36E-05,42383166.72,1855937.5,40712633.12,20618278213
2852825,9.07E-06,42364452.75,2067670.94,24337142.78,11225933621
2877059,7.34E-05,41998607.29,2090687.73,50340528.2,20638368661
2851518,6.97E-06,41985312.31,1987751.66,46336524.64,20474219134
2862620,2.69E-06,41902452.01,1900602.36,36946996.33,19218609948
2868692,2.21E-07,41859063.07,1961636.57,40774371.13,20561884694
2866840,1.94E-05,41626120.24,2074763.75,35059425.95,14364794122
2861513,1.10E-06,41551636.89,2195716.43,19345398.24,2678673366
2868082,6.69E-06,41431438.69,2158009.81,39435576.7,17103405138
2862912,1.86E-04,41349132.09,2191658.95,37257127.22,16233970678
2853065,6.44E-05,41345259.08,2065580.89,31362605,14276544125
2854495,3.97E-05,41345208.92,2170221.89,39719886.98,17430234015
2863874,3.47E-06,41294449.68,2049633.78,47809959.61,20618361984
2856366,3.25E-06,41230023.02,1953867.04,44200485.65,20443049310
2866649,5.39E-06,41155912.58,1923334.71,38147836.14,20613967158
2858284,8.34E-07,41119667.83,1967856.46,38522012.32,20233311680
2855484,5.21E-06,41094006.61,1888591.64,36109766.89,20627888366
2876411,1.31E-04,41014165.72,2227487.37,41080235.89,18535789709
2859805,2.57E-05,40948348.06,2081495.34,48179290.66,20578346741
2855039,2.76E-06,40743451.53,2138461.99,37263107.24,15422799114
2859509,9.30E-07,40721343.68,1822104.79,27786744.19,18608852241
2853335,1.16E-05,40673446.2,2194874.65,41104987.76,18158088974
2871780,1.19E-05,40668342.57,2096044.66,22904083.09,11412866859
2863739,2.44E-06,40607142.2,1964558.71,45344150.21,20617158674
2865353,1.17E-04,40582081.06,1918125.86,42275151.59,20576494715
2850526,2.87E-06,40568863.41,2028706.13,44541172.96,20565973201
2868389,4.03E-06,40495502.22,2032971.45,48629183.86,20614760318
2872899,1.20E-05,40401924.14,2086791.52,46510899.61,20195000001
2862924,1.21E-05,40369804.85,2104982.44,48428777.23,20493104347
2852151,8.41E-07,40344069.39,2007297.19,45717190.9,20598633971
2849762,1.66E-05,40116633.89,2051035.92,49041852.6,20636741097
2870177,9.76E-06,40104028.79,2023348.36,40371937.83,19721718529
2847316,1.00E-10,40071404.45,2074711.19,46400823.82,20384259229
2866532,3.30E-05,40063624.48,2027294.14,48348376.5,20622799149
